,STATION,DATE,ENTRY_DIFFS,EXIT_DIFFS
9238,SARATOGA AV,2018-05-28,49.0,245.0
9239,SARATOGA AV,2018-05-29,5527.0,5474.0
9240,SARATOGA AV,2018-05-30,5614.0,5612.0
9241,SARATOGA AV,2018-05-31,5529.0,5791.0
9242,SARATOGA AV,2018-06-01,5234.0,5551.0
9243,SARATOGA AV,2018-06-02,91.0,353.0
9244,SARATOGA AV,2018-06-03,41.0,202.0
9245,SARATOGA AV,2018-06-04,5561.0,5543.0
9246,SARATOGA AV,2018-06-05,5636.0,5678.0
9247,SARATOGA AV,2018-06-06,5811.0,5846.0
9248,SARATOGA AV,2018-06-07,4503.0,5250.0
9249,SARATOGA AV,2018-06-08,5674.0,5526.0
9250,SARATOGA AV,2018-06-09,113.0,393.0
9251,SARATOGA AV,2018-06-10,57.0,226.0
9252,SARATOGA AV,2018-06-11,5384.0,5291.0
9253,SARATOGA AV,2018-06-12,5579.0,5542.0
9254,SARATOGA AV,2018-06-13,5386.0,5475.0
9255,SARATOGA AV,2018-06-14,5202.0,5865.0
9256,SARATOGA AV,2018-06-15,4705.0,4177.0
9257,SENECA AVE,2018-05-19,1007.0,968.0
9258,SENECA AVE,2018-05-20,809.0,848.0
9259,SENECA AVE,2018-05-21,2052.0,1893.0
9260,SENECA AVE,2018-05-22,2172.0,2058.0
9261,SENECA AVE,2018-05-23,2157.0,2068.0
9262,SENECA AVE,2018-05-24,2253.0,2005.0
9263,SENECA AVE,2018-05-25,2182.0,1872.0
9264,SENECA AVE,2018-05-26,999.0,934.0
9265,SENECA AVE,2018-05-27,690.0,682.0
9266,SENECA AVE,2018-05-28,918.0,953.0
9267,SENECA AVE,2018-05-29,2124.0,2156.0
9268,SENECA AVE,2018-05-30,2157.0,2174.0
9269,SENECA AVE,2018-05-31,2218.0,2209.0
9270,SENECA AVE,2018-06-01,2351.0,2037.0
9271,SENECA AVE,2018-06-02,1069.0,1062.0
9272,SENECA AVE,2018-06-03,777.0,868.0
9273,SENECA AVE,2018-06-04,2211.0,2080.0
9274,SENECA AVE,2018-06-05,2293.0,2146.0
9275,SENECA AVE,2018-06-06,2242.0,2142.0
9276,SENECA AVE,2018-06-07,2266.0,2107.0
9277,SENECA AVE,2018-06-08,2302.0,2046.0
9278,SENECA AVE,2018-06-09,1145.0,1117.0
9279,SENECA AVE,2018-06-10,821.0,945.0
9280,SENECA AVE,2018-06-11,2195.0,2113.0
9281,SENECA AVE,2018-06-12,2267.0,2208.0
9282,SENECA AVE,2018-06-13,2330.0,2260.0
9283,SENECA AVE,2018-06-14,2309.0,2031.0
9284,SENECA AVE,2018-06-15,2166.0,1694.0
9285,SHEEPSHEAD BAY,2018-05-19,6279.0,6144.0
9286,SHEEPSHEAD BAY,2018-05-20,5652.0,5750.0
9287,SHEEPSHEAD BAY,2018-05-21,14286.0,12427.0
9288,SHEEPSHEAD BAY,2018-05-22,14940.0,13296.0
9289,SHEEPSHEAD BAY,2018-05-23,15417.0,13374.0
9290,SHEEPSHEAD BAY,2018-05-24,15407.0,13520.0
9291,SHEEPSHEAD BAY,2018-05-25,14414.0,12425.0
9292,SHEEPSHEAD BAY,2018-05-26,6798.0,6722.0
9293,SHEEPSHEAD BAY,2018-05-27,4818.0,4922.0
9294,SHEEPSHEAD BAY,2018-05-28,6156.0,5764.0
9295,SHEEPSHEAD BAY,2018-05-29,15154.0,13000.0
9296,SHEEPSHEAD BAY,2018-05-30,14978.0,13106.0
9297,SHEEPSHEAD BAY,2018-05-31,14894.0,12862.0
9298,SHEEPSHEAD BAY,2018-06-01,14337.0,12578.0
9299,SHEEPSHEAD BAY,2018-06-02,6925.0,6682.0
9300,SHEEPSHEAD BAY,2018-06-03,5450.0,5517.0
9301,SHEEPSHEAD BAY,2018-06-04,14674.0,12945.0
9302,SHEEPSHEAD BAY,2018-06-05,14841.0,13020.0
9303,SHEEPSHEAD BAY,2018-06-06,15154.0,13384.0
9304,SHEEPSHEAD BAY,2018-06-07,14538.0,12792.0
9305,SHEEPSHEAD BAY,2018-06-08,14679.0,12739.0
9306,SHEEPSHEAD BAY,2018-06-09,7173.0,6987.0
9307,SHEEPSHEAD BAY,2018-06-10,5454.0,5532.0
9308,SHEEPSHEAD BAY,2018-06-11,14849.0,13044.0
9309,SHEEPSHEAD BAY,2018-06-12,15195.0,13176.0
9310,SHEEPSHEAD BAY,2018-06-13,14618.0,12725.0
9311,SHEEPSHEAD BAY,2018-06-14,15011.0,13071.0
9312,SHEEPSHEAD BAY,2018-06-15,13052.0,10560.0
9313,SHEPHERD AV,2018-05-19,1740.0,1039.0
9314,SHEPHERD AV,2018-05-20,1553.0,989.0
9315,SHEPHERD AV,2018-05-21,3324.0,1611.0
9316,SHEPHERD AV,2018-05-22,3354.0,1730.0
9317,SHEPHERD AV,2018-05-23,3464.0,1817.0
9318,SHEPHERD AV,2018-05-24,3494.0,1700.0
9319,SHEPHERD AV,2018-05-25,3468.0,1643.0
9320,SHEPHERD AV,2018-05-26,1894.0,1148.0
9321,SHEPHERD AV,2018-05-27,1326.0,899.0
9322,SHEPHERD AV,2018-05-28,1705.0,1055.0
9323,SHEPHERD AV,2018-05-29,3255.0,1704.0
9324,SHEPHERD AV,2018-05-30,3417.0,1774.0
9325,SHEPHERD AV,2018-05-31,3394.0,1532.0
9326,SHEPHERD AV,2018-06-01,3467.0,1631.0
9327,SHEPHERD AV,2018-06-02,2034.0,1102.0
9328,SHEPHERD AV,2018-06-03,1561.0,953.0
9329,SHEPHERD AV,2018-06-04,3382.0,1603.0
9330,SHEPHERD AV,2018-06-05,3396.0,1594.0
9331,SHEPHERD AV,2018-06-06,3484.0,1759.0
9332,SHEPHERD AV,2018-06-07,3243.0,1612.0
9333,SHEPHERD AV,2018-06-08,3539.0,1698.0
9334,SHEPHERD AV,2018-06-09,2129.0,1186.0
9335,SHEPHERD AV,2018-06-10,1674.0,1080.0
9336,SHEPHERD AV,2018-06-11,3235.0,1642.0
9337,SHEPHERD AV,2018-06-12,3458.0,1739.0
9338,SHEPHERD AV,2018-06-13,3380.0,1738.0
9339,SHEPHERD AV,2018-06-14,3449.0,1704.0
9340,SHEPHERD AV,2018-06-15,2908.0,1285.0
9341,SIMPSON ST,2018-05-19,4590.0,1664.0
9342,SIMPSON ST,2018-05-20,4005.0,1322.0
9343,SIMPSON ST,2018-05-21,9244.0,2746.0
9344,SIMPSON ST,2018-05-22,9066.0,2574.0
9345,SIMPSON ST,2018-05-23,9664.0,2373.0
9346,SIMPSON ST,2018-05-24,9753.0,2629.0
9347,SIMPSON ST,2018-05-25,9687.0,2732.0
9348,SIMPSON ST,2018-05-26,2579.0,1408.0
9349,SIMPSON ST,2018-05-27,1687.0,989.0
9350,SIMPSON ST,2018-05-28,4424.0,1500.0
9351,SIMPSON ST,2018-05-29,8386.0,2694.0
9352,SIMPSON ST,2018-05-30,9277.0,2704.0
9353,SIMPSON ST,2018-05-31,9057.0,2653.0
9354,SIMPSON ST,2018-06-01,9881.0,2837.0
9355,SIMPSON ST,2018-06-02,2771.0,1690.0
9356,SIMPSON ST,2018-06-03,1894.0,1223.0
9357,SIMPSON ST,2018-06-04,8870.0,2588.0
9358,SIMPSON ST,2018-06-05,9177.0,2583.0
9359,SIMPSON ST,2018-06-06,9514.0,2582.0
9360,SIMPSON ST,2018-06-07,8812.0,2432.0
9361,SIMPSON ST,2018-06-08,9777.0,2804.0
9362,SIMPSON ST,2018-06-09,5667.0,1886.0
9363,SIMPSON ST,2018-06-10,3894.0,1504.0
9364,SIMPSON ST,2018-06-11,8693.0,2689.0
9365,SIMPSON ST,2018-06-12,9362.0,2652.0
9366,SIMPSON ST,2018-06-13,9101.0,2571.0
9367,SIMPSON ST,2018-06-14,9122.0,2628.0
9368,SIMPSON ST,2018-06-15,8017.0,2116.0
9369,SMITH-9 ST,2018-05-19,2995.0,3688.0
9370,SMITH-9 ST,2018-05-20,2211.0,2440.0
9371,SMITH-9 ST,2018-05-21,4904.0,5855.0
9372,SMITH-9 ST,2018-05-22,5093.0,5955.0
9373,SMITH-9 ST,2018-05-23,5153.0,6211.0
9374,SMITH-9 ST,2018-05-24,5064.0,6072.0
9375,SMITH-9 ST,2018-05-25,5212.0,6162.0
9376,SMITH-9 ST,2018-05-26,2760.0,3352.0
9377,SMITH-9 ST,2018-05-27,1953.0,2331.0
9378,SMITH-9 ST,2018-05-28,2286.0,2641.0
9379,SMITH-9 ST,2018-05-29,4928.0,5775.0
9380,SMITH-9 ST,2018-05-30,4949.0,5750.0
9381,SMITH-9 ST,2018-05-31,5088.0,5922.0
9382,SMITH-9 ST,2018-06-01,5136.0,6286.0
9383,SMITH-9 ST,2018-06-02,3234.0,3860.0
9384,SMITH-9 ST,2018-06-03,2215.0,2536.0
9385,SMITH-9 ST,2018-06-04,4931.0,5794.0
9386,SMITH-9 ST,2018-06-05,5023.0,5823.0
9387,SMITH-9 ST,2018-06-06,5126.0,6134.0
9388,SMITH-9 ST,2018-06-07,4916.0,5777.0
9389,SMITH-9 ST,2018-06-08,4826.0,5862.0
9390,SMITH-9 ST,2018-06-09,3431.0,4065.0
9391,SMITH-9 ST,2018-06-10,2385.0,2890.0
9392,SMITH-9 ST,2018-06-11,4739.0,5573.0
9393,SMITH-9 ST,2018-06-12,4986.0,5856.0
9394,SMITH-9 ST,2018-06-13,4927.0,5840.0
9395,SMITH-9 ST,2018-06-14,4904.0,5847.0
9396,SMITH-9 ST,2018-06-15,4196.0,4811.0
9397,SOUTH FERRY,2018-05-19,7575.0,7254.0
9398,SOUTH FERRY,2018-05-20,8729.0,8958.0
9399,SOUTH FERRY,2018-05-21,16822.0,12577.0
9400,SOUTH FERRY,2018-05-22,14702.0,8993.0
9401,SOUTH FERRY,2018-05-23,16645.0,11578.0
9402,SOUTH FERRY,2018-05-24,17036.0,11371.0
9403,SOUTH FERRY,2018-05-25,15948.0,11168.0
9404,SOUTH FERRY,2018-05-26,11602.0,12070.0
9405,SOUTH FERRY,2018-05-27,6794.0,6941.0
9406,SOUTH FERRY,2018-05-28,9107.0,9488.0
9407,SOUTH FERRY,2018-05-29,16652.0,11898.0
9408,SOUTH FERRY,2018-05-30,16308.0,11595.0
9409,SOUTH FERRY,2018-05-31,15552.0,10340.0
9410,SOUTH FERRY,2018-06-01,16102.0,10587.0
9411,SOUTH FERRY,2018-06-02,10267.0,9786.0
9412,SOUTH FERRY,2018-06-03,7282.0,7817.0
9413,SOUTH FERRY,2018-06-04,15761.0,11077.0
9414,SOUTH FERRY,2018-06-05,16273.0,12002.0
9415,SOUTH FERRY,2018-06-06,16522.0,11587.0
9416,SOUTH FERRY,2018-06-07,16865.0,12604.0
9417,SOUTH FERRY,2018-06-08,16934.0,12207.0
9418,SOUTH FERRY,2018-06-09,10332.0,10331.0
9419,SOUTH FERRY,2018-06-10,7315.0,7484.0
9420,SOUTH FERRY,2018-06-11,16342.0,12381.0
9421,SOUTH FERRY,2018-06-12,16646.0,12285.0
9422,SOUTH FERRY,2018-06-13,15673.0,11117.0
9423,SOUTH FERRY,2018-06-14,17702.0,13186.0
9424,SOUTH FERRY,2018-06-15,15352.0,11406.0
9425,SPRING ST,2018-05-19,16170.0,12597.0
9426,SPRING ST,2018-05-20,13498.0,10098.0
9427,SPRING ST,2018-05-21,23843.0,13975.0
9428,SPRING ST,2018-05-22,25066.0,14050.0
9429,SPRING ST,2018-05-23,25343.0,14732.0
9430,SPRING ST,2018-05-24,25244.0,15122.0
9431,SPRING ST,2018-05-25,23597.0,14840.0
9432,SPRING ST,2018-05-26,14748.0,11733.0
9433,SPRING ST,2018-05-27,12474.0,9665.0
9434,SPRING ST,2018-05-28,12208.0,9200.0
9435,SPRING ST,2018-05-29,23238.0,13173.0
9436,SPRING ST,2018-05-30,25024.0,14242.0
9437,SPRING ST,2018-05-31,24958.0,14521.0
9438,SPRING ST,2018-06-01,25142.0,15091.0
9439,SPRING ST,2018-06-02,15189.0,6677.0
9440,SPRING ST,2018-06-03,12247.0,5307.0
9441,SPRING ST,2018-06-04,23189.0,12911.0
9442,SPRING ST,2018-06-05,24778.0,14154.0
9443,SPRING ST,2018-06-06,25824.0,14732.0
9444,SPRING ST,2018-06-07,25719.0,15127.0
9445,SPRING ST,2018-06-08,25405.0,15513.0
9446,SPRING ST,2018-06-09,16117.0,11523.0
9447,SPRING ST,2018-06-10,12514.0,8714.0
9448,SPRING ST,2018-06-11,24141.0,13882.0
9449,SPRING ST,2018-06-12,25498.0,14759.0
9450,SPRING ST,2018-06-13,25548.0,14826.0
9451,SPRING ST,2018-06-14,26088.0,15154.0
9452,SPRING ST,2018-06-15,21672.0,14376.0
9453,ST LAWRENCE AV,2018-05-19,2382.0,2535.0
9454,ST LAWRENCE AV,2018-05-20,2076.0,2327.0
9455,ST LAWRENCE AV,2018-05-21,4291.0,3835.0
9456,ST LAWRENCE AV,2018-05-22,4227.0,4002.0
9457,ST LAWRENCE AV,2018-05-23,4355.0,3936.0
9458,ST LAWRENCE AV,2018-05-24,4378.0,4077.0
9459,ST LAWRENCE AV,2018-05-25,4394.0,4022.0
9460,ST LAWRENCE AV,2018-05-26,2634.0,2797.0
9461,ST LAWRENCE AV,2018-05-27,1990.0,2255.0
9462,ST LAWRENCE AV,2018-05-28,2262.0,2336.0
9463,ST LAWRENCE AV,2018-05-29,4315.0,3732.0
9464,ST LAWRENCE AV,2018-05-30,4322.0,3954.0
9465,ST LAWRENCE AV,2018-05-31,4298.0,3947.0
9466,ST LAWRENCE AV,2018-06-01,4428.0,4018.0
9467,ST LAWRENCE AV,2018-06-02,2690.0,2743.0
9468,ST LAWRENCE AV,2018-06-03,2125.0,2388.0
9469,ST LAWRENCE AV,2018-06-04,4211.0,3777.0
9470,ST LAWRENCE AV,2018-06-05,4302.0,3914.0
9471,ST LAWRENCE AV,2018-06-06,4071.0,3987.0
9472,ST LAWRENCE AV,2018-06-07,4118.0,3589.0
9473,ST LAWRENCE AV,2018-06-08,4377.0,3898.0
9474,ST LAWRENCE AV,2018-06-09,3018.0,3275.0
9475,ST LAWRENCE AV,2018-06-10,2079.0,2456.0
9476,ST LAWRENCE AV,2018-06-11,4093.0,3697.0
9477,ST LAWRENCE AV,2018-06-12,4291.0,3963.0
9478,ST LAWRENCE AV,2018-06-13,4102.0,3894.0
9479,ST LAWRENCE AV,2018-06-14,4314.0,4097.0
9480,ST LAWRENCE AV,2018-06-15,3707.0,2798.0
9481,ST. GEORGE,2018-05-21,94.0,1.0
9482,ST. GEORGE,2018-05-23,89.0,1.0
9483,ST. GEORGE,2018-06-01,71.0,1.0
9484,ST. GEORGE,2018-06-04,808.0,32.0
9485,ST. GEORGE,2018-06-08,45.0,1.0
9486,STEINWAY ST,2018-05-19,10210.0,7316.0
9487,STEINWAY ST,2018-05-20,8919.0,6490.0
9488,STEINWAY ST,2018-05-21,15812.0,10695.0
9489,STEINWAY ST,2018-05-22,16018.0,11029.0
9490,STEINWAY ST,2018-05-23,16395.0,11391.0
9491,STEINWAY ST,2018-05-24,16272.0,12000.0
9492,STEINWAY ST,2018-05-25,15996.0,11277.0
9493,STEINWAY ST,2018-05-26,13312.0,8839.0
9494,STEINWAY ST,2018-05-27,10152.0,7122.0
9495,STEINWAY ST,2018-05-28,10861.0,7474.0
9496,STEINWAY ST,2018-05-29,14933.0,10473.0
9497,STEINWAY ST,2018-05-30,15805.0,11085.0
9498,STEINWAY ST,2018-05-31,15844.0,11325.0
9499,STEINWAY ST,2018-06-01,16481.0,11500.0
9500,STEINWAY ST,2018-06-02,15291.0,11236.0
9501,STEINWAY ST,2018-06-03,11951.0,9474.0
9502,STEINWAY ST,2018-06-04,15455.0,10777.0
9503,STEINWAY ST,2018-06-05,16054.0,10949.0
9504,STEINWAY ST,2018-06-06,16208.0,11260.0
9505,STEINWAY ST,2018-06-07,15708.0,11095.0
9506,STEINWAY ST,2018-06-08,16650.0,11773.0
9507,STEINWAY ST,2018-06-09,16608.0,11628.0
9508,STEINWAY ST,2018-06-10,12055.0,10028.0
9509,STEINWAY ST,2018-06-11,15542.0,11310.0
9510,STEINWAY ST,2018-06-12,15753.0,10850.0
9511,STEINWAY ST,2018-06-13,15919.0,10926.0
9512,STEINWAY ST,2018-06-14,16157.0,11218.0
9513,STEINWAY ST,2018-06-15,13851.0,9295.0
9514,STERLING ST,2018-05-19,2896.0,1740.0
9515,STERLING ST,2018-05-20,2317.0,1472.0
9516,STERLING ST,2018-05-21,5351.0,3129.0
9517,STERLING ST,2018-05-22,5870.0,3440.0
9518,STERLING ST,2018-05-23,6045.0,3555.0
9519,STERLING ST,2018-05-24,5958.0,3497.0
9520,STERLING ST,2018-05-25,5803.0,3299.0
9521,STERLING ST,2018-05-26,3111.0,1794.0
9522,STERLING ST,2018-05-27,2364.0,1569.0
9523,STERLING ST,2018-05-28,2866.0,1688.0
9524,STERLING ST,2018-05-29,5896.0,3361.0
9525,STERLING ST,2018-05-30,6004.0,3461.0
9526,STERLING ST,2018-05-31,5875.0,3385.0
9527,STERLING ST,2018-06-01,6127.0,3520.0
9528,STERLING ST,2018-06-02,3142.0,1934.0
9529,STERLING ST,2018-06-03,2708.0,1753.0
9530,STERLING ST,2018-06-04,5859.0,3430.0
9531,STERLING ST,2018-06-05,5963.0,3428.0
9532,STERLING ST,2018-06-06,5963.0,3416.0
9533,STERLING ST,2018-06-07,5966.0,3202.0
9534,STERLING ST,2018-06-08,6023.0,3399.0
9535,STERLING ST,2018-06-09,3280.0,1944.0
9536,STERLING ST,2018-06-10,2494.0,1687.0
9537,STERLING ST,2018-06-11,5681.0,3249.0
9538,STERLING ST,2018-06-12,5951.0,3435.0
9539,STERLING ST,2018-06-13,5861.0,3289.0
9540,STERLING ST,2018-06-14,6023.0,3317.0
9541,STERLING ST,2018-06-15,5425.0,2637.0
9542,SUTPHIN BLVD,2018-05-19,1593.0,1366.0
9543,SUTPHIN BLVD,2018-05-20,1196.0,1152.0
9544,SUTPHIN BLVD,2018-05-21,4554.0,3007.0
9545,SUTPHIN BLVD,2018-05-22,4736.0,3025.0
9546,SUTPHIN BLVD,2018-05-23,4638.0,3116.0
9547,SUTPHIN BLVD,2018-05-24,4760.0,3111.0
9548,SUTPHIN BLVD,2018-05-25,4469.0,2883.0
9549,SUTPHIN BLVD,2018-05-26,1569.0,1472.0
9550,SUTPHIN BLVD,2018-05-27,1123.0,1031.0
9551,SUTPHIN BLVD,2018-05-28,1545.0,1262.0
9552,SUTPHIN BLVD,2018-05-29,4309.0,3078.0
9553,SUTPHIN BLVD,2018-05-30,4598.0,2967.0
9554,SUTPHIN BLVD,2018-05-31,4572.0,2907.0
9555,SUTPHIN BLVD,2018-06-01,4418.0,2844.0
9556,SUTPHIN BLVD,2018-06-02,2052.0,1504.0
9557,SUTPHIN BLVD,2018-06-03,1700.0,1244.0
9558,SUTPHIN BLVD,2018-06-04,4615.0,2823.0
9559,SUTPHIN BLVD,2018-06-05,4661.0,2696.0
9560,SUTPHIN BLVD,2018-06-06,4685.0,2767.0
9561,SUTPHIN BLVD,2018-06-07,4342.0,2665.0
9562,SUTPHIN BLVD,2018-06-08,4472.0,2673.0
9563,SUTPHIN BLVD,2018-06-09,1927.0,833.0
9564,SUTPHIN BLVD,2018-06-10,1493.0,661.0
9565,SUTPHIN BLVD,2018-06-11,4470.0,2731.0
9566,SUTPHIN BLVD,2018-06-12,4606.0,2784.0
9567,SUTPHIN BLVD,2018-06-13,4544.0,2716.0
9568,SUTPHIN BLVD,2018-06-14,4522.0,2761.0
9569,SUTPHIN BLVD,2018-06-15,3741.0,2176.0
9570,SUTPHIN-ARCHER,2018-05-19,15063.0,12333.0
9571,SUTPHIN-ARCHER,2018-05-20,13322.0,10992.0
9572,SUTPHIN-ARCHER,2018-05-21,24817.0,20399.0
9573,SUTPHIN-ARCHER,2018-05-22,24409.0,20189.0
9574,SUTPHIN-ARCHER,2018-05-23,24537.0,20541.0
9575,SUTPHIN-ARCHER,2018-05-24,25447.0,21812.0
9576,SUTPHIN-ARCHER,2018-05-25,25110.0,20652.0
9577,SUTPHIN-ARCHER,2018-05-26,16082.0,13198.0
9578,SUTPHIN-ARCHER,2018-05-27,12244.0,9848.0
9579,SUTPHIN-ARCHER,2018-05-28,15486.0,11785.0
9580,SUTPHIN-ARCHER,2018-05-29,25229.0,19752.0
9581,SUTPHIN-ARCHER,2018-05-30,25066.0,20612.0
9582,SUTPHIN-ARCHER,2018-05-31,24839.0,20519.0
9583,SUTPHIN-ARCHER,2018-06-01,25217.0,20275.0
9584,SUTPHIN-ARCHER,2018-06-02,15436.0,12613.0
9585,SUTPHIN-ARCHER,2018-06-03,13570.0,11004.0
9586,SUTPHIN-ARCHER,2018-06-04,24923.0,20711.0
9587,SUTPHIN-ARCHER,2018-06-05,24866.0,20399.0
9588,SUTPHIN-ARCHER,2018-06-06,24816.0,21064.0
9589,SUTPHIN-ARCHER,2018-06-07,24796.0,21069.0
9590,SUTPHIN-ARCHER,2018-06-08,25503.0,20803.0
9591,SUTPHIN-ARCHER,2018-06-09,15450.0,14059.0
9592,SUTPHIN-ARCHER,2018-06-10,12529.0,10805.0
9593,SUTPHIN-ARCHER,2018-06-11,24806.0,20629.0
9594,SUTPHIN-ARCHER,2018-06-12,24836.0,20883.0
9595,SUTPHIN-ARCHER,2018-06-13,24548.0,20268.0
9596,SUTPHIN-ARCHER,2018-06-14,25257.0,20888.0
9597,SUTPHIN-ARCHER,2018-06-15,21947.0,17158.0
9598,SUTTER AV,2018-05-19,2606.0,3046.0
9599,SUTTER AV,2018-05-20,2216.0,2344.0
9600,SUTTER AV,2018-05-21,4408.0,3300.0
9601,SUTTER AV,2018-05-22,4494.0,3366.0
9602,SUTTER AV,2018-05-23,4588.0,3375.0
9603,SUTTER AV,2018-05-24,4664.0,3453.0
9604,SUTTER AV,2018-05-25,4237.0,3077.0
9605,SUTTER AV,2018-05-26,2767.0,2955.0
9606,SUTTER AV,2018-05-27,1967.0,2106.0
9607,SUTTER AV,2018-05-28,2443.0,2502.0
9608,SUTTER AV,2018-05-29,4561.0,3475.0
9609,SUTTER AV,2018-05-30,4404.0,3203.0
9610,SUTTER AV,2018-05-31,4576.0,3266.0
9611,SUTTER AV,2018-06-01,4777.0,3822.0
9612,SUTTER AV,2018-06-02,2918.0,2816.0
9613,SUTTER AV,2018-06-03,2155.0,2314.0
9614,SUTTER AV,2018-06-04,4457.0,3144.0
9615,SUTTER AV,2018-06-05,4508.0,3390.0
9616,SUTTER AV,2018-06-06,4355.0,3140.0
9617,SUTTER AV,2018-06-07,4046.0,3351.0
9618,SUTTER AV,2018-06-08,4439.0,3266.0
9619,SUTTER AV,2018-06-09,2986.0,2952.0
9620,SUTTER AV,2018-06-10,2234.0,2086.0
9621,SUTTER AV,2018-06-11,4320.0,3248.0
9622,SUTTER AV,2018-06-12,4438.0,3270.0
9623,SUTTER AV,2018-06-13,4301.0,3313.0
9624,SUTTER AV,2018-06-14,4439.0,3054.0
9625,SUTTER AV,2018-06-15,3780.0,2562.0
9626,SUTTER AV-RUTLD,2018-05-19,128.0,384.0
9627,SUTTER AV-RUTLD,2018-05-20,94.0,290.0
9628,SUTTER AV-RUTLD,2018-05-21,7075.0,7271.0
9629,SUTTER AV-RUTLD,2018-05-22,6908.0,7072.0
9630,SUTTER AV-RUTLD,2018-05-23,7237.0,7386.0
9631,SUTTER AV-RUTLD,2018-05-24,7194.0,7161.0
9632,SUTTER AV-RUTLD,2018-05-25,6993.0,6357.0
9633,SUTTER AV-RUTLD,2018-05-26,162.0,292.0
9634,SUTTER AV-RUTLD,2018-05-27,1.0,1.0
9635,SUTTER AV-RUTLD,2018-05-28,82.0,242.0
9636,SUTTER AV-RUTLD,2018-05-29,7070.0,7323.0
9637,SUTTER AV-RUTLD,2018-05-30,7080.0,7278.0
9638,SUTTER AV-RUTLD,2018-05-31,6989.0,7463.0
9639,SUTTER AV-RUTLD,2018-06-01,7160.0,7432.0
9640,SUTTER AV-RUTLD,2018-06-02,148.0,441.0
9641,SUTTER AV-RUTLD,2018-06-03,74.0,190.0
9642,SUTTER AV-RUTLD,2018-06-04,6953.0,7205.0
9643,SUTTER AV-RUTLD,2018-06-05,7079.0,7432.0
9644,SUTTER AV-RUTLD,2018-06-06,7045.0,7440.0
9645,SUTTER AV-RUTLD,2018-06-07,6599.0,7002.0
9646,SUTTER AV-RUTLD,2018-06-08,7049.0,7498.0
9647,SUTTER AV-RUTLD,2018-06-09,129.0,402.0
9648,SUTTER AV-RUTLD,2018-06-10,108.0,275.0
9649,SUTTER AV-RUTLD,2018-06-11,6808.0,7266.0
9650,SUTTER AV-RUTLD,2018-06-12,7032.0,7635.0
9651,SUTTER AV-RUTLD,2018-06-13,6836.0,7152.0
9652,SUTTER AV-RUTLD,2018-06-14,7115.0,7639.0
9653,SUTTER AV-RUTLD,2018-06-15,6037.0,5674.0
9654,THIRTY ST,2018-05-19,8900.0,769.0
9655,THIRTY ST,2018-05-20,7440.0,366.0
9656,THIRTY ST,2018-05-21,10778.0,2164.0
9657,THIRTY ST,2018-05-22,11125.0,2037.0
9658,THIRTY ST,2018-05-23,11899.0,2042.0
9659,THIRTY ST,2018-05-24,11166.0,1997.0
9660,THIRTY ST,2018-05-25,10048.0,1689.0
9661,THIRTY ST,2018-05-26,4831.0,319.0
9662,THIRTY ST,2018-05-27,2350.0,116.0
9663,THIRTY ST,2018-05-28,3143.0,166.0
9664,THIRTY ST,2018-05-29,10578.0,1928.0
9665,THIRTY ST,2018-05-30,11189.0,2048.0
9666,THIRTY ST,2018-05-31,10678.0,2114.0
9667,THIRTY ST,2018-06-01,10742.0,1850.0
9668,THIRTY ST,2018-06-02,6934.0,564.0
9669,THIRTY ST,2018-06-03,5094.0,540.0
9670,THIRTY ST,2018-06-04,10174.0,2026.0
9671,THIRTY ST,2018-06-05,11035.0,1895.0
9672,THIRTY ST,2018-06-06,11054.0,1858.0
9673,THIRTY ST,2018-06-07,11319.0,1998.0
9674,THIRTY ST,2018-06-08,10917.0,2175.0
9675,THIRTY ST,2018-06-09,5973.0,3245.0
9676,THIRTY ST,2018-06-10,4431.0,2323.0
9677,THIRTY ST,2018-06-11,11060.0,2125.0
9678,THIRTY ST,2018-06-12,11367.0,2226.0
9679,THIRTY ST,2018-06-13,11111.0,2133.0
9680,THIRTY ST,2018-06-14,11766.0,2451.0
9681,THIRTY ST,2018-06-15,8191.0,1634.0
9682,THIRTY THIRD ST,2018-05-19,13968.0,3548.0
9683,THIRTY THIRD ST,2018-05-20,12624.0,2655.0
9684,THIRTY THIRD ST,2018-05-21,25270.0,15228.0
9685,THIRTY THIRD ST,2018-05-22,25517.0,15201.0
9686,THIRTY THIRD ST,2018-05-23,26575.0,15764.0
9687,THIRTY THIRD ST,2018-05-24,25655.0,15845.0
9688,THIRTY THIRD ST,2018-05-25,21850.0,12964.0
9689,THIRTY THIRD ST,2018-05-26,12691.0,15049.0
9690,THIRTY THIRD ST,2018-05-27,9269.0,2079.0
9691,THIRTY THIRD ST,2018-05-28,10127.0,6239.0
9692,THIRTY THIRD ST,2018-05-29,25396.0,16485.0
9693,THIRTY THIRD ST,2018-05-30,26332.0,15333.0
9694,THIRTY THIRD ST,2018-05-31,25688.0,16385.0
9695,THIRTY THIRD ST,2018-06-01,24253.0,14570.0
9696,THIRTY THIRD ST,2018-06-02,10004.0,2057.0
9697,THIRTY THIRD ST,2018-06-03,7557.0,1994.0
9698,THIRTY THIRD ST,2018-06-04,25070.0,15879.0
9699,THIRTY THIRD ST,2018-06-05,26538.0,15119.0
9700,THIRTY THIRD ST,2018-06-06,26880.0,15806.0
9701,THIRTY THIRD ST,2018-06-07,25989.0,16250.0
9702,THIRTY THIRD ST,2018-06-08,24534.0,17755.0
